FECHA,HAB-VC-F0,IN-VC-F0,PRI-VC-F0,PRO-VC-F0,HAB-VC-F1,IN-VC-F1,PRI-VC-F1,PRO-VC-F1,HAB-VC-F2,IN-VC-F2,PRI-VC-F2,PRO-VC-F2,HAB-VC-F3,IN-VC-F3,PRI-VC-F3,PRO-VC-F3,HAB-CUO-F0,IN-CUO-F0,PRI-CUO-F0,PRO-CUO-F0,HAB-CUO-F1,IN-CUO-F1,PRI-CUO-F1,PRO-CUO-F1,HAB-CUO-F2,IN-CUO-F2,PRI-CUO-F2,PRO-CUO-F2,HAB-CUO-F3,IN-CUO-F3,PRI-CUO-F3,PRO-CUO-F3,HAB-AUM-F0,IN-AUM-F0,PRI-AUM-F0,PRO-AUM-F0,HAB-AUM-F1,IN-AUM-F1,PRI-AUM-F1,PRO-AUM-F1,HAB-AUM-F2,IN-AUM-F2,PRI-AUM-F2,PRO-AUM-F2,HAB-AUM-F3,IN-AUM-F3,PRI-AUM-F3,PRO-AUM-F3
2015-06-19,,,,,11.754363,19.5442579,19.9487557,18.952771,12.0398611,141.405929,26.5031509,135.6676201,11.4616847,34.0539755,32.599246,31.2289561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-20,,,,,11.754363,19.5442579,19.9487557,18.952771,12.0398611,141.405929,26.5031509,135.6676201,11.4616847,34.0539755,32.599246,31.2289561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-21,,,,,11.754363,19.5442579,19.9487557,18.952771,12.0398611,141.405929,26.5031509,135.6676201,11.4616847,34.0539755,32.599246,31.2289561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-22,,,,,11.7638153,19.5592406,19.9599425,18.9699588,12.0920353,142.0638496,26.5963081,136.3672008,11.5588336,34.3721613,32.8380626,31.5386297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-23,,,,,11.7718896,19.5781381,19.9791852,18.9948953,12.1336052,142.6112899,26.6702336,136.9001415,11.6450439,34.6461713,33.0246484,31.7666016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-24,,,,,11.7567808,19.5576236,19.9571239,18.96652,12.0926536,142.2293841,26.6260672,136.4660835,11.5812398,34.5141638,32.9641987,31.628308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-25,,,,,11.7420807,19.5330918,19.9276383,18.9427009,12.0735569,141.9927376,26.5796547,136.2360297,11.5570181,34.4418967,32.8919548,31.5598525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-26,,,,,11.733132,19.5207955,19.9020201,18.9344413,12.0738742,141.9853683,26.563522,136.2872095,11.5682325,34.4611388,32.8905012,31.5927218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-27,,,,,11.733132,19.5207955,19.9020201,18.9344413,12.0738742,141.9853683,26.563522,136.2872095,11.5682325,34.4611388,32.8905012,31.5927218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-28,,,,,11.733132,19.5207955,19.9020201,18.9344413,12.0738742,141.9853683,26.563522,136.2872095,11.5682325,34.4611388,32.8905012,31.5927218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-29,,,,,11.7379784,19.5175441,19.9049674,18.9285206,12.0704638,141.9182283,26.5499303,136.0476341,11.5566677,34.4220412,32.8644149,31.50285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,,,,,11.726966,19.5060688,19.9081524,18.910725,11.9898617,140.9111638,26.4187153,135.2015784,11.3931147,33.9190448,32.4594487,31.0915281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-01,,,,,11.7178237,19.4878595,19.884232,18.900118,12.00016,141.0200443,26.4366427,135.3707868,11.4391352,34.0458424,32.535571,31.2195721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-02,,,,,11.7006128,19.4611856,19.8713266,18.8662921,11.977495,140.6897848,26.3972713,135.076965,11.4192016,33.9792909,32.5112416,31.1723993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-03,,,,,11.7059163,19.4667229,19.8720793,18.8678572,11.9827676,140.6689952,26.3972535,135.0669825,11.4235273,33.9639716,32.495672,31.1535712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-04,,,,,11.7059163,19.4667229,19.8720793,18.8678572,11.9827676,140.6689952,26.3972535,135.0669825,11.4235273,33.9639716,32.495672,31.1535712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-05,,,,,11.7059163,19.4667229,19.8720793,18.8678572,11.9827676,140.6689952,26.3972535,135.0669825,11.4235273,33.9639716,32.495672,31.1535712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-06,,,,,11.6925823,19.4381886,19.8444746,18.8422012,11.9400249,140.0494724,26.3034992,134.4477247,11.349921,33.6711126,32.2932581,30.9015372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07,,,,,11.7063621,19.4481402,19.8664114,18.861115,11.9562905,140.209866,26.321053,134.6095808,11.3679663,33.6985376,32.2954167,30.9484309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-08,,,,,11.6768118,19.4005877,19.8339309,18.8133564,11.8619492,138.9861316,26.1418673,133.3526757,11.1983741,33.1867788,31.8899461,30.460768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-09,,,,,11.6768849,19.403746,19.8265249,18.8098912,11.8896153,139.4313857,26.1872474,133.7158116,11.2509995,33.4043629,32.0196789,30.6007681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-10,,,,,11.6784158,19.4106185,19.8212669,18.8157067,11.9422491,140.0500057,26.2831884,134.3699317,11.3586741,33.725085,32.2956132,30.9031951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-11,,,,,11.6784158,19.4106185,19.8212669,18.8157067,11.9422491,140.0500057,26.2831884,134.3699317,11.3586741,33.725085,32.2956132,30.9031951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-12,,,,,11.6784158,19.4106185,19.8212669,18.8157067,11.9422491,140.0500057,26.2831884,134.3699317,11.3586741,33.725085,32.2956132,30.9031951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-13,,,,,11.7042634,19.456681,19.8605892,18.8609694,12.0019445,140.8132877,26.4095636,135.0723452,11.4530737,33.9846416,32.5171986,31.1314525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-14,,,,,11.7277259,19.4959276,19.8968665,18.8971382,12.0363793,141.2702953,26.483247,135.506098,11.4927433,34.1124439,32.6346121,31.2703474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-15,,,,,11.7329085,19.4972315,19.8893552,18.8978398,12.0444825,141.3620413,26.478305,135.5246571,11.5053595,34.1408316,32.6205164,31.2795979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-16,,,,,11.7414146,19.5234482,19.9024355,18.9176238,12.0768786,141.8355543,26.5412622,135.9645764,11.5577682,34.3333087,32.7499133,31.4529408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-17,,,,,11.7684066,19.5659234,19.9409079,18.9621661,12.1000459,142.0963044,26.561756,136.1357193,11.5672014,34.3599832,32.7085023,31.4564715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-18,,,,,11.7684066,19.5659234,19.9409079,18.9621661,12.1000459,142.0963044,26.561756,136.1357193,11.5672014,34.3599832,32.7085023,31.4564715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-19,,,,,11.7684066,19.5659234,19.9409079,18.9621661,12.1000459,142.0963044,26.561756,136.1357193,11.5672014,34.3599832,32.7085023,31.4564715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-20,,,,,11.7636511,19.55975,19.9146572,18.9583254,12.0840241,141.9402222,26.5179998,136.0872179,11.5418402,34.3179685,32.6221184,31.4424717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-21,,,,,11.7670807,19.5640505,19.9188271,18.955771,12.073563,141.8319962,26.5031052,135.912074,11.513909,34.2293428,32.5694117,31.3336411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-22,,,,,11.7947739,19.593677,19.9457864,18.9944018,12.093877,142.0022506,26.5508021,136.0899897,11.5126821,34.2171094,32.5973252,31.3256762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-23,,,,,11.7859787,19.5869867,19.9313764,18.9860753,12.0629176,141.7551404,26.4943833,135.7786168,11.4501398,34.0740804,32.4515233,31.1645973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-24,,,,,11.764782,19.5448864,19.8750684,18.9478471,12.0125215,141.1435766,26.3395678,135.1450464,11.3511882,33.7929512,32.1281716,30.8959375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-25,,,,,11.764782,19.5448864,19.8750684,18.9478471,12.0125215,141.1435766,26.3395678,135.1450464,11.3511882,33.7929512,32.1281716,30.8959375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-26,,,,,11.764782,19.5448864,19.8750684,18.9478471,12.0125215,141.1435766,26.3395678,135.1450464,11.3511882,33.7929512,32.1281716,30.8959375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-27,,,,,11.7571637,19.5254245,19.860851,18.9297602,11.9739448,140.5709249,26.2524873,134.6109168,11.2818273,33.5454268,31.9267601,30.678123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-28,,,,,11.7589032,19.53226,19.8596397,18.936804,12.0041631,140.8499452,26.2965341,135.0391393,11.3425941,33.6801853,32.0366092,30.8555757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-29,,,,,11.7740036,19.5578534,19.8863488,18.9493798,12.035006,141.1925759,26.3739394,135.3677052,11.3915697,33.80454,32.175892,30.9792434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-30,,,,,11.7845027,19.5662379,19.913129,18.9609829,12.0469766,141.1639542,26.3939481,135.4761657,11.4133801,33.8207809,32.2250379,31.0471052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-31,,,,,11.7833822,19.5595177,19.9171894,18.9515296,12.0442896,141.2373015,26.3907431,135.4183683,11.4031606,33.8303051,32.2260271,31.0262855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-01,,,,,11.7833822,19.5595177,19.9171894,18.9515296,12.0442896,141.2373015,26.3907431,135.4183683,11.4031606,33.8303051,32.2260271,31.0262855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-02,,,,,11.7833822,19.5595177,19.9171894,18.9515296,12.0442896,141.2373015,26.3907431,135.4183683,11.4031606,33.8303051,32.2260271,31.0262855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-03,,,,,11.7940945,19.5753125,19.9261713,18.9646135,12.0461376,141.2700623,26.3728978,135.4199768,11.3959931,33.8329261,32.2232368,31.0128462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-04,,,,,11.7901536,19.564265,19.9036859,18.9630479,12.0351258,141.1759296,26.3342041,135.3912389,11.3670419,33.7575322,32.1148493,30.9639953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-05,,,,,11.8089097,19.5898339,19.9257405,18.9949504,12.0704894,141.5585993,26.3987462,135.7956252,11.4172746,33.8847643,32.2156297,31.0845366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-06,,,,,11.8078968,19.5851643,19.9262514,18.9969623,12.0535208,141.3743285,26.3937873,135.5515314,11.3858502,33.8127032,32.2245167,30.9952211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-07,,,,,11.8028632,19.5793527,19.9121947,18.9847781,12.0402183,141.2219981,26.3504759,135.3636011,11.3584965,33.753664,32.1440561,30.9224562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-08,,,,,11.8028632,19.5793527,19.9121947,18.9847781,12.0402183,141.2219981,26.3504759,135.3636011,11.3584965,33.753664,32.1440561,30.9224562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-09,,,,,11.8028632,19.5793527,19.9121947,18.9847781,12.0402183,141.2219981,26.3504759,135.3636011,11.3584965,33.753664,32.1440561,30.9224562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-10,,,,,11.8144447,19.5962526,19.9241351,19.0046468,12.0814304,141.6844829,26.4440764,135.9469235,11.4282719,33.9314413,32.3224727,31.1369382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-11,,,,,11.8408976,19.6244207,19.9643016,19.0386853,12.0775396,141.5520589,26.4408652,135.8050549,11.3926206,33.796812,32.2853661,31.0377142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-12,,,,,11.8439131,19.6234911,19.96881,19.042902,12.0546708,141.2332787,26.3840334,135.5364857,11.3331035,33.5691025,32.0413962,30.8647402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-13,,,,,11.855912,19.6374219,19.9798459,19.0684505,12.0683655,141.3169147,26.4077997,135.6845152,11.3528139,33.5772283,32.0394136,30.8828634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-14,,,,,11.8449902,19.6109878,19.9420889,19.0439521,12.0433999,140.8116269,26.3234448,135.2594773,11.3005561,33.3493444,31.7925247,30.7018805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-15,,,,,11.8449902,19.6109878,19.9420889,19.0439521,12.0433999,140.8116269,26.3234448,135.2594773,11.3005561,33.3493444,31.7925247,30.7018805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-16,,,,,11.8449902,19.6109878,19.9420889,19.0439521,12.0433999,140.8116269,26.3234448,135.2594773,11.3005561,33.3493444,31.7925247,30.7018805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-17,,,,,11.8347672,19.58779,19.8972755,19.0307526,12.0239929,140.5074156,26.2601707,135.1084642,11.2663378,33.2096254,31.665276,30.6273406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-18,,,,,11.8304342,19.5801712,19.8879461,19.0284292,12.0003108,140.158576,26.222146,134.8203071,11.231437,33.0804681,31.6020915,30.5281669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-19,,,,,11.8349441,19.5789294,19.880344,19.0224174,11.9747635,139.8193815,26.162544,134.4161532,11.1657423,32.8980347,31.4526455,30.3361112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-20,,,,,11.8114641,19.541883,19.8523716,18.9863786,11.8699526,138.6644211,25.9847543,133.2039255,10.9735871,32.3687075,31.0489206,29.8097556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-21,,,,,11.7830403,19.4911185,19.8104154,18.955153,11.7423036,137.2310565,25.7309174,131.6521096,10.7369815,31.7508676,30.4643666,29.1617519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-22,,,,,11.7830403,19.4911185,19.8104154,18.955153,11.7423036,137.2310565,25.7309174,131.6521096,10.7369815,31.7508676,30.4643666,29.1617519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-23,,,,,11.7830403,19.4911185,19.8104154,18.955153,11.7423036,137.2310565,25.7309174,131.6521096,10.7369815,31.7508676,30.4643666,29.1617519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-24,,,,,11.7009008,19.3676534,19.7062478,18.8310462,11.5191827,135.0358992,25.2971914,129.0307125,10.3848334,30.8610019,29.5382715,28.152165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-25,,,,,11.7165433,19.3753442,19.7198863,18.8522525,11.5204688,134.8608379,25.2611002,129.3194101,10.3732456,30.7652515,29.4653533,28.2185328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-26,,,,,11.742257,19.3990207,19.7250808,18.9052382,11.6619942,136.2018934,25.4780069,130.9718896,10.6482148,31.4510426,30.043849,28.9502922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-27,,,,,11.7151837,19.3491601,19.6803448,18.8688502,11.7052733,136.6650196,25.5746487,131.5197124,10.768654,31.7673223,30.3674234,29.296522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-28,,,,,11.625574,19.2163396,19.5231738,18.7075271,11.6197204,135.6542864,25.4078259,130.4740214,10.6892134,31.5484216,30.2020662,29.0614453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-29,,,,,11.625574,19.2163396,19.5231738,18.7075271,11.6197204,135.6542864,25.4078259,130.4740214,10.6892134,31.5484216,30.2020662,29.0614453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-30,,,,,11.625574,19.2163396,19.5231738,18.7075271,11.6197204,135.6542864,25.4078259,130.4740214,10.6892134,31.5484216,30.2020662,29.0614453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-31,,,,,11.6355967,19.231602,19.5573701,18.7211822,11.6103032,135.563476,25.4241953,130.3828293,10.6761735,31.5298896,30.2361924,29.0405314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-01,,,,,11.6144663,19.1881456,19.5249266,18.6828276,11.5102071,134.4532463,25.2239463,129.0887933,10.4975454,31.0645044,29.8654605,28.5391343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-02,,,,,11.6202518,19.1886978,19.5231425,18.6917347,11.5543039,134.8735657,25.2852756,129.6580861,10.5777288,31.2586257,29.9946058,28.7580452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-03,,,,,11.5010397,18.9987675,19.322851,18.4829582,11.4386756,133.4964046,25.0387918,128.2702483,10.4723086,30.9448998,29.7285626,28.4390989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-04,,,,,11.5171464,19.0313128,19.350354,18.5082827,11.4112248,133.3310839,24.9967192,127.9000136,10.4007561,30.7788513,29.5676499,28.2376751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-05,,,,,11.5171464,19.0313128,19.350354,18.5082827,11.4112248,133.3310839,24.9967192,127.9000136,10.4007561,30.7788513,29.5676499,28.2376751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-06,,,,,11.5171464,19.0313128,19.350354,18.5082827,11.4112248,133.3310839,24.9967192,127.9000136,10.4007561,30.7788513,29.5676499,28.2376751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-07,,,,,11.5368649,19.0588393,19.3963814,18.5389289,11.4289528,133.5203946,25.0203063,128.0948457,10.4172903,30.8139896,29.5792356,28.2676367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-08,,,,,11.5524598,19.0767166,19.3961168,18.5688588,11.4977086,134.234751,25.1635638,129.0586308,10.5439506,31.1584398,29.8914413,28.6777295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-09,,,,,11.5531509,19.0647421,19.3974931,18.5529946,11.4918143,134.0476773,25.1431388,128.7889021,10.5391084,31.1190227,29.8977527,28.6081882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-10,,,,,11.5338247,19.0389929,19.3657395,18.5181275,11.4782219,133.9562795,25.1273344,128.778539,10.532317,31.1325512,29.8971631,28.6570578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-11,,,,,11.508185,18.9939643,19.3200915,18.4760405,11.4590026,133.7611149,25.0762848,128.5993138,10.5202784,31.0974454,29.8390861,28.6396835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-12,,,,,11.508185,18.9939643,19.3200915,18.4760405,11.4590026,133.7611149,25.0762848,128.5993138,10.5202784,31.0974454,29.8390861,28.6396835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-13,,,,,11.508185,18.9939643,19.3200915,18.4760405,11.4590026,133.7611149,25.0762848,128.5993138,10.5202784,31.0974454,29.8390861,28.6396835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-14,,,,,11.5119193,19.0082382,19.3314348,18.4948806,11.4468199,133.6851409,25.0615808,128.5295223,10.4890269,30.9960235,29.7518139,28.5340027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-15,,,,,11.5064503,18.994676,19.3195906,18.4916824,11.4721697,133.9860732,25.1154963,128.88523,10.5455546,31.1483431,29.8652427,28.6913389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-16,,,,,11.4971439,18.978555,19.3075637,18.46374,11.4812584,134.0392709,25.1389623,128.9150551,10.5713306,31.2083176,29.9414525,28.7303925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-17,,,,,11.4832281,18.9442113,19.2918182,18.4258687,11.4545889,133.783468,25.1046177,128.5532364,10.5260926,31.1043326,29.8795426,28.6180551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-18,,,,,11.5153573,19.0004833,19.3456676,18.4682518,11.4352641,133.7155992,25.0856966,128.2135605,10.436709,30.8681776,29.6674816,28.3147562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-19,,,,,11.5153573,19.0004833,19.3456676,18.4682518,11.4352641,133.7155992,25.0856966,128.2135605,10.436709,30.8681776,29.6674816,28.3147562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-20,,,,,11.5153573,19.0004833,19.3456676,18.4682518,11.4352641,133.7155992,25.0856966,128.2135605,10.436709,30.8681776,29.6674816,28.3147562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-21,,,,,11.5217549,19.0091346,19.34696,18.4877066,11.4535351,133.898246,25.0996431,128.4642555,10.4682756,30.9444286,29.6989185,28.3873149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-22,,,,,11.5340423,19.0442419,19.3577855,18.5078165,11.4331096,133.7343867,25.0347636,128.1600987,10.4177065,30.8045902,29.5343668,28.2111041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-23,,,,,11.5289549,19.0388385,19.3630055,18.5110766,11.4298047,133.5728889,25.0161651,128.1044987,10.4194971,30.76927,29.501943,28.2116084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-24,,,,,11.4812717,18.970758,19.2755794,18.4495796,11.3578139,132.8801949,24.8625524,127.4347975,10.316454,30.5289224,29.2832781,27.99276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-25,,,,,11.495531,18.9939808,19.3146672,18.4858016,11.3890077,133.1465,24.9308768,127.8202011,10.3732261,30.6438157,29.4279024,28.1130225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-26,,,,,11.495531,18.9939808,19.3146672,18.4858016,11.3890077,133.1465,24.9308768,127.8202011,10.3732261,30.6438157,29.4279024,28.1130225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-27,,,,,11.495531,18.9939808,19.3146672,18.4858016,11.3890077,133.1465,24.9308768,127.8202011,10.3732261,30.6438157,29.4279024,28.1130225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-28,,,,,11.4824024,18.995178,19.2937431,18.4869338,11.3315724,132.5871365,24.7965515,127.1084649,10.2697299,30.3882427,29.2220439,27.8380733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-29,,,,,11.4609856,18.9666106,19.2622014,18.4641878,11.2995658,132.3309615,24.7241134,126.8900291,10.2256458,30.2881413,29.1111126,27.7594685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,,,,,11.4974029,19.0133053,19.3185376,18.5070459,11.3720111,133.2131474,24.8915458,127.7144166,10.335509,30.601239,29.3842547,28.0175084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-01,,,,,11.5053612,19.033272,19.343747,18.5241305,11.3999891,133.5898131,24.9801561,128.0543605,10.3864353,30.7649679,29.5697487,28.1601659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-02,,,,,11.51321,19.0322408,19.3565195,18.5136994,11.4265975,133.8825329,25.0276749,128.3207299,10.4241013,30.8721689,29.5968049,28.2663291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-03,,,,,11.51321,19.0322408,19.3565195,18.5136994,11.4265975,133.8825329,25.0276749,128.3207299,10.4241013,30.8721689,29.5968049,28.2663291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-04,,,,,11.51321,19.0322408,19.3565195,18.5136994,11.4265975,133.8825329,25.0276749,128.3207299,10.4241013,30.8721689,29.5968049,28.2663291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-05,,,,,11.5404398,19.0600213,19.414484,18.5506733,11.5014407,134.6753861,25.2418578,129.1900635,10.5518025,31.2141647,29.9863384,28.6185183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-06,,,,,11.5576274,19.0876152,19.4499092,18.5680827,11.511841,134.783775,25.2957517,129.1646529,10.5534699,31.2192942,30.056312,28.5898121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-07,,,,,11.5631533,19.1000589,19.4578039,18.5736712,11.5508227,135.204587,25.3760774,129.5914367,10.6289661,31.4182489,30.2493342,28.7869766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-08,,,,,11.5780291,19.1159248,19.4822503,18.5913731,11.5772007,135.4720507,25.4314877,129.8623939,10.6705638,31.5243894,30.343182,28.8870733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-09,,,,,11.5926963,19.1329745,19.5020958,18.6028129,11.5990862,135.6317706,25.4806748,130.0561238,10.6999805,31.5818822,30.4258394,28.9559412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-10,,,,,11.5926963,19.1329745,19.5020958,18.6028129,11.5990862,135.6317706,25.4806748,130.0561238,10.6999805,31.5818822,30.4258394,28.9559412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-11,,,,,11.5926963,19.1329745,19.5020958,18.6028129,11.5990862,135.6317706,25.4806748,130.0561238,10.6999805,31.5818822,30.4258394,28.9559412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-12,,,,,11.6064803,19.1618686,19.5265906,18.6236252,11.6121169,135.7910098,25.5163097,130.2108737,10.7147558,31.6253265,30.4638497,28.987975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-13,,,,,11.6207603,19.189095,19.5470281,18.6522129,11.6068333,135.7571955,25.5023789,130.1484275,10.68794,31.5609018,30.389284,28.9511615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-14,,,,,11.6214756,19.1851364,19.5432568,18.6499937,11.5823146,135.625975,25.4575704,129.861457,10.6317745,31.4348522,30.2730921,28.8222418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
